Gene	Correlation	Labels	dot	class
ENSG00000279593.1	-0.045188176			
ENSG00000187566.6	-0.045189109			
ENSG00000286563.1	-0.045194149			
ENSG00000186019.11	-0.04520283			
ENSG00000213988.11	-0.045206509			
ENSG00000129518.9	-0.045206999			
ENSG00000143882.12	-0.045210672			
ENSG00000205865.4	-0.045219611			
ENSG00000165704.15	-0.045220601			
ENSG00000225000.1	-0.045238511			
ENSG00000243709.1	-0.045240063			
ENSG00000215115.6	-0.045270425			
ENSG00000272619.1	-0.045273762			
ENSG00000196704.13	-0.045280397			
ENSG00000228433.2	-0.045282951			
ENSG00000270115.1	-0.04529142			
ENSG00000285417.1	-0.045296902			
ENSG00000286332.1	-0.045299188			
ENSG00000205037.2	-0.045304717			
ENSG00000280224.1	-0.045310449			
ENSG00000083817.9	-0.045318438			
ENSG00000236858.2	-0.045320254			
ENSG00000283845.1	-0.045322811			
ENSG00000207296.1	-0.045336988			
ENSG00000131373.15	-0.045356351			
ENSG00000244573.3	-0.04536721			
ENSG00000219149.4	-0.045368914			
ENSG00000223469.1	-0.045380423			
ENSG00000116754.13	-0.045384965			
ENSG00000258159.1	-0.045389064			
ENSG00000140506.17	-0.045397499			
ENSG00000248796.1	-0.045402784			
ENSG00000285681.2	-0.045411086			
ENSG00000263167.1	-0.045412191			
ENSG00000213023.11	-0.045434334			
ENSG00000268375.1	-0.045435476			
ENSG00000189410.12	-0.045437698			
ENSG00000220744.1	-0.045441399			
ENSG00000233987.2	-0.045443817			
ENSG00000288437.1	-0.04544715			
ENSG00000205542.11	-0.045459912			
ENSG00000264138.1	-0.045477248			
ENSG00000207020.1	-0.045477883			
ENSG00000253620.2	-0.045482458			
ENSG00000200615.1	-0.045484795			
ENSG00000226345.1	-0.045487315			
ENSG00000214643.6	-0.045492122			
ENSG00000272916.5	-0.045492594			
ENSG00000164086.10	-0.045494167			
ENSG00000264643.1	-0.045505178			
ENSG00000214530.9	-0.045537714			
ENSG00000250788.1	-0.045557303			
ENSG00000173699.16	-0.045557475			
ENSG00000238420.1	-0.045565266			
ENSG00000270432.1	-0.045569872			
ENSG00000231870.4	-0.045586487			
ENSG00000258120.2	-0.045611423			
ENSG00000236217.4	-0.045623148			
ENSG00000266405.3	-0.045627029			
ENSG00000260958.3	-0.045627677			
ENSG00000233792.3	-0.045632183			
ENSG00000230453.9	-0.045632203			
ENSG00000188037.12	-0.045633866			
ENSG00000196866.3	-0.045634191			
ENSG00000254186.3	-0.045642194			
ENSG00000275774.3	-0.045642498			
ENSG00000235957.1	-0.045655624			
ENSG00000254581.1	-0.045660607			
ENSG00000213791.4	-0.045668906			
ENSG00000231167.3	-0.04568311			
ENSG00000196368.5	-0.045692516			
ENSG00000275834.1	-0.045700402			
ENSG00000227659.1	-0.045700979			
ENSG00000188133.6	-0.045704645			
ENSG00000286751.1	-0.045709579			
ENSG00000217094.2	-0.045711552			
ENSG00000251142.1	-0.045715823			
ENSG00000198355.5	-0.045717735			
ENSG00000268401.2	-0.045734568			
ENSG00000229258.6	-0.045740474			
ENSG00000282815.1	-0.045741184			
ENSG00000259746.1	-0.04574342			
ENSG00000187815.10	-0.045749804			
ENSG00000234665.9	-0.045751895			
ENSG00000286044.1	-0.045758179			
ENSG00000137747.16	-0.045763143			
ENSG00000279217.1	-0.045767716			
ENSG00000225105.2	-0.045778682			
ENSG00000250561.2	-0.045783673			
ENSG00000183822.3	-0.045784789			
ENSG00000213326.4	-0.045785764			
ENSG00000241933.1	-0.045789303			
ENSG00000188511.12	-0.045790283			
ENSG00000233951.3	-0.045792896			
ENSG00000155087.4	-0.045794962			
ENSG00000166329.3	-0.045797137			
ENSG00000230720.1	-0.045802729			
ENSG00000227121.2	-0.045806715			
ENSG00000269978.1	-0.045814958			
ENSG00000223519.8	-0.045820052			
ENSG00000274422.1	-0.045821473			
ENSG00000201075.2	-0.045824507			
ENSG00000090686.16	-0.045825001			
ENSG00000264515.6	-0.04582874			
ENSG00000197468.5	-0.045852327			
ENSG00000226473.2	-0.045852513			
ENSG00000189064.8	-0.045866015			
ENSG00000189060.5	-0.045876452			
ENSG00000275995.1	-0.04588832			
ENSG00000288172.1	-0.045890839			
ENSG00000089289.16	-0.045898183			
ENSG00000234711.1	-0.045910691			
ENSG00000273210.1	-0.045914772			
ENSG00000257002.1	-0.045922645			
ENSG00000135900.4	-0.045935376			
ENSG00000238152.2	-0.04594075			
ENSG00000143107.10	-0.045951524			
ENSG00000103351.13	-0.045953926			
ENSG00000070081.17	-0.045961969			
ENSG00000249912.1	-0.045965367			
ENSG00000167754.13	-0.045965658			
ENSG00000283342.1	-0.045980362			
ENSG00000136286.16	-0.04598665			
ENSG00000252692.1	-0.046009603			
ENSG00000241825.2	-0.046011291			
ENSG00000275229.1	-0.046011999			
ENSG00000274898.1	-0.046014794			
ENSG00000233774.1	-0.046015017			
ENSG00000185885.16	-0.046019983			
ENSG00000231508.1	-0.046021171			
ENSG00000179348.12	-0.046022418			
ENSG00000200483.1	-0.046034413			
ENSG00000223609.11	-0.046075799			
ENSG00000231376.1	-0.046100053			
ENSG00000230319.1	-0.046108979			
ENSG00000111305.19	-0.046116631			
ENSG00000154358.22	-0.046122713			
ENSG00000276564.1	-0.0461256			
ENSG00000234056.2	-0.046127535			
ENSG00000244142.1	-0.046129475			
ENSG00000169385.3	-0.04613013			
ENSG00000064933.18	-0.046130592			
ENSG00000261213.1	-0.046131169			
ENSG00000287864.1	-0.046148455			
ENSG00000187763.3	-0.046149426			
ENSG00000187180.3	-0.046173131			
ENSG00000255346.10	-0.046180131			
ENSG00000287868.1	-0.046180869			
ENSG00000253799.1	-0.046181093			
ENSG00000211918.1	-0.04618982			
ENSG00000266975.1	-0.04619093			
ENSG00000265646.2	-0.046205017			
ENSG00000222741.1	-0.046205506			
ENSG00000258092.1	-0.046206572			
ENSG00000257142.1	-0.046234367			
ENSG00000207297.1	-0.046234875			
ENSG00000249210.1	-0.04624741			
ENSG00000104549.12	-0.04625618			
ENSG00000276405.1	-0.046268282			
ENSG00000232706.3	-0.046281112			
ENSG00000184672.12	-0.046283797			
ENSG00000167791.14	-0.046286465			
ENSG00000277988.1	-0.046301894			
ENSG00000270492.1	-0.046302205			
ENSG00000211832.2	-0.046337053			
ENSG00000198125.13	-0.046339095			
ENSG00000282944.1	-0.046342112			
ENSG00000286829.1	-0.046346648			
ENSG00000213068.3	-0.046349787			
ENSG00000275406.1	-0.046360947			
ENSG00000235110.5	-0.046361311			
ENSG00000136574.18	-0.046375893			
ENSG00000126231.15	-0.046380009			
ENSG00000285184.3	-0.046381394			
ENSG00000117971.12	-0.046382675			
ENSG00000266640.1	-0.046388232			
ENSG00000226490.2	-0.04639734			
ENSG00000287093.1	-0.046402357			
ENSG00000244097.1	-0.046412073			
ENSG00000206530.11	-0.046412572			
ENSG00000213730.3	-0.046412692			
ENSG00000200220.1	-0.046414567			
ENSG00000232100.1	-0.046434701			
ENSG00000248261.2	-0.046435301			
ENSG00000285827.1	-0.046457391			
ENSG00000224003.1	-0.046461998			
ENSG00000186526.13	-0.046471372			
ENSG00000286433.1	-0.046476833			
ENSG00000149257.16	-0.046485028			
ENSG00000064489.23	-0.046493231			
ENSG00000228150.1	-0.046499135			
ENSG00000159961.2	-0.04650869			
ENSG00000282051.1	-0.046513941			
ENSG00000137965.11	-0.046515942			
ENSG00000143536.7	-0.04652839			
ENSG00000181201.3	-0.046544565			
ENSG00000261253.2	-0.046550537			
ENSG00000273035.1	-0.046551485			
ENSG00000164796.18	-0.046557402			
ENSG00000275107.1	-0.046595645			
ENSG00000259200.2	-0.046596955			
ENSG00000259170.1	-0.046607534			
ENSG00000230251.1	-0.04660784			
ENSG00000264876.2	-0.046611612			
ENSG00000144567.11	-0.046618583			
ENSG00000286385.1	-0.046630244			
ENSG00000260737.6	-0.046630739			
ENSG00000240395.1	-0.046638038			
ENSG00000236814.1	-0.046645048			
ENSG00000226411.1	-0.046650585			
ENSG00000198040.11	-0.046651226			
ENSG00000229616.2	-0.046656533			
ENSG00000124194.17	-0.046661929			
ENSG00000175985.10	-0.046664734			
ENSG00000279549.1	-0.046675338			
ENSG00000228992.2	-0.046693506			
ENSG00000256633.1	-0.046712853			
ENSG00000132429.10	-0.04671435			
ENSG00000235163.2	-0.046726316			
ENSG00000204802.3	-0.046730714			
ENSG00000276740.1	-0.046736962			
ENSG00000234695.1	-0.046741106			
ENSG00000261033.1	-0.046746256			
ENSG00000276261.1	-0.046748082			
ENSG00000189090.7	-0.04675359			
ENSG00000269954.2	-0.046762932			
ENSG00000259970.1	-0.046785899			
ENSG00000222399.1	-0.046818532			
ENSG00000236713.1	-0.046818902			
ENSG00000178796.13	-0.046824635			
ENSG00000286807.1	-0.046826935			
ENSG00000229133.1	-0.046839395			
ENSG00000087263.17	-0.046840445			
ENSG00000252011.1	-0.046840944			
ENSG00000081138.14	-0.046843503			
ENSG00000213376.4	-0.04685077			
ENSG00000249263.2	-0.046851214			
ENSG00000244491.1	-0.046853017			
ENSG00000267606.1	-0.046857108			
ENSG00000254593.1	-0.046872235			
ENSG00000271519.1	-0.046880527			
ENSG00000250377.2	-0.046887852			
ENSG00000257870.1	-0.046889229			
ENSG00000275101.1	-0.046894414			
ENSG00000199509.1	-0.046896409			
ENSG00000185640.6	-0.046897895			
ENSG00000288051.1	-0.04689951			
ENSG00000163218.15	-0.046910217			
ENSG00000272977.1	-0.046910827			
ENSG00000172216.6	-0.046915739			
ENSG00000243710.8	-0.046928762			
ENSG00000257885.1	-0.046934834			
ENSG00000229949.1	-0.046949183			
ENSG00000242412.1	-0.046950201			
ENSG00000266153.1	-0.046954622			
ENSG00000126550.10	-0.046955174			
ENSG00000235576.1	-0.046978747			
ENSG00000171126.8	-0.046985505			
ENSG00000273951.1	-0.046987982			
ENSG00000243749.1	-0.047011817			
ENSG00000138399.18	-0.04701961			
ENSG00000203883.7	-0.047023518			
ENSG00000231293.1	-0.047025959			
ENSG00000283270.1	-0.047030548			
ENSG00000160796.18	-0.047036054			
ENSG00000186288.5	-0.047045612			
ENSG00000227882.1	-0.047047233			
ENSG00000233579.1	-0.04706119			
ENSG00000271143.1	-0.047066814			
ENSG00000257271.1	-0.047069752			
ENSG00000241932.1	-0.047070628			
ENSG00000206817.1	-0.047072787			
ENSG00000273007.2	-0.047075831			
ENSG00000266173.7	-0.047075835			
ENSG00000225777.1	-0.04707959			
ENSG00000285838.2	-0.047091957			
ENSG00000235827.2	-0.047102748			
ENSG00000234819.1	-0.047109572			
ENSG00000260331.1	-0.047112956			
ENSG00000214514.8	-0.047120027			
ENSG00000231005.1	-0.047128694			
ENSG00000224172.1	-0.047129421			
ENSG00000189280.3	-0.047130741			
ENSG00000284928.1	-0.047143675			
ENSG00000244502.2	-0.047158216			
ENSG00000266117.1	-0.047163084			
ENSG00000239465.1	-0.047169096			
ENSG00000228168.1	-0.047177393			
ENSG00000121058.5	-0.04718446			
ENSG00000235248.3	-0.04719484			
ENSG00000270837.1	-0.047198246			
ENSG00000271555.1	-0.047208599			
ENSG00000235481.3	-0.047208725			
ENSG00000279218.1	-0.047221737			
ENSG00000287737.1	-0.047228437			
ENSG00000223142.1	-0.047234576			
ENSG00000201041.1	-0.047235445			
ENSG00000287582.1	-0.047238518			
ENSG00000225448.1	-0.047249456			
ENSG00000271848.2	-0.047252149			
ENSG00000223504.1	-0.04725327			
ENSG00000240385.1	-0.047256597			
ENSG00000188536.13	-0.047269062			
ENSG00000175868.14	-0.047278821			
ENSG00000273982.1	-0.047298116			
ENSG00000222524.1	-0.047304187			
ENSG00000010318.21	-0.047305157			
ENSG00000235655.3	-0.047312861			
ENSG00000267130.1	-0.047314774			
ENSG00000264775.1	-0.047318033			
ENSG00000235644.1	-0.047326419			
ENSG00000236597.1	-0.047359629			
ENSG00000234170.6	-0.047374369			
ENSG00000257404.1	-0.047383275			
ENSG00000220110.1	-0.047383278			
ENSG00000215264.4	-0.047394985			
ENSG00000232848.1	-0.047399078			
ENSG00000264269.1	-0.047401791			
ENSG00000274054.1	-0.047410176			
ENSG00000266850.1	-0.047418996			
ENSG00000246095.2	-0.047463277			
ENSG00000268447.6	-0.047464872			
ENSG00000224294.1	-0.047473987			
ENSG00000275157.1	-0.047476804			
ENSG00000179532.13	-0.047492522			
ENSG00000180385.8	-0.047512937			
ENSG00000251396.7	-0.047515564			
ENSG00000102243.13	-0.047522049			
ENSG00000228901.3	-0.04753779			
ENSG00000243479.3	-0.047544235			
ENSG00000241360.2	-0.047546358			
ENSG00000212517.1	-0.047548803			
ENSG00000188850.9	-0.04755663			
ENSG00000221880.4	-0.047567124			
ENSG00000276085.1	-0.047571674			
ENSG00000213778.2	-0.047580489			
ENSG00000254973.2	-0.047589831			
ENSG00000287742.1	-0.047592955			
ENSG00000274510.1	-0.047595071			
ENSG00000203462.2	-0.047610303			
ENSG00000201489.1	-0.047624503			
ENSG00000243250.1	-0.047625658			
ENSG00000227224.1	-0.047632846			
ENSG00000187969.6	-0.047643112			
ENSG00000226981.2	-0.04765307			
ENSG00000137411.19	-0.04768909			
ENSG00000259996.1	-0.047694697			
ENSG00000228567.3	-0.047695036			
ENSG00000227045.1	-0.047697015			
ENSG00000078898.7	-0.047710079			
ENSG00000223968.1	-0.047711324			
ENSG00000214027.3	-0.047731422			
ENSG00000244411.4	-0.047746455			
ENSG00000100034.14	-0.047752901			
ENSG00000223722.3	-0.047753594			
ENSG00000287663.1	-0.047770111			
ENSG00000258759.1	-0.047773632			
ENSG00000280058.1	-0.047775114			
ENSG00000173250.2	-0.047790153			
ENSG00000249909.1	-0.047794344			
ENSG00000166862.7	-0.047797817			
ENSG00000166455.14	-0.047798326			
ENSG00000170929.6	-0.047799761			
ENSG00000285535.2	-0.047804211			
ENSG00000259398.1	-0.047815819			
ENSG00000232355.2	-0.04781589			
ENSG00000075461.6	-0.047816143			
ENSG00000260719.1	-0.04782158			
ENSG00000273932.1	-0.047829158			
ENSG00000188064.10	-0.047832984			
ENSG00000006659.13	-0.047837471			
ENSG00000270347.1	-0.047838193			
ENSG00000214050.8	-0.047839878			
ENSG00000248943.1	-0.047854033			
ENSG00000203666.12	-0.047860511			
ENSG00000230449.1	-0.047869855			
ENSG00000113360.16	-0.047875331			
ENSG00000255276.1	-0.047876158			
ENSG00000244708.1	-0.047879066			
ENSG00000205634.7	-0.047879127			
ENSG00000236171.1	-0.047879374			
ENSG00000261659.2	-0.047890642			
ENSG00000126903.16	-0.0478934			
ENSG00000212221.1	-0.047906611			
ENSG00000161643.13	-0.047912373			
ENSG00000235218.2	-0.047918964			
ENSG00000230614.3	-0.047927484			
ENSG00000224085.3	-0.047932668			
ENSG00000258452.1	-0.047939878			
ENSG00000131737.5	-0.047950703			
ENSG00000257507.1	-0.047951283			
ENSG00000249301.1	-0.047959595			
ENSG00000248131.6	-0.047971724			
ENSG00000173357.12	-0.047994599			
ENSG00000286397.1	-0.048001724			
ENSG00000254584.2	-0.048005138			
ENSG00000274902.1	-0.04800559			
ENSG00000230936.1	-0.048005913			
ENSG00000167123.19	-0.048008389			
ENSG00000109072.14	-0.048009434			
ENSG00000239589.7	-0.048013291			
ENSG00000257605.2	-0.048021152			
ENSG00000279672.1	-0.04802345			
ENSG00000186907.8	-0.048025961			
ENSG00000229890.1	-0.048043147			
ENSG00000278097.1	-0.048049044			
ENSG00000169006.7	-0.048063438			
ENSG00000052850.8	-0.048080145			
ENSG00000236546.1	-0.048082609			
ENSG00000229769.2	-0.048095379			
ENSG00000169564.7	-0.048096365			
ENSG00000199360.1	-0.048103802			
ENSG00000235194.9	-0.048105085			
ENSG00000250672.1	-0.048105716			
ENSG00000260264.1	-0.048113123			
ENSG00000253964.1	-0.048126744			
ENSG00000176746.6	-0.04813211			
ENSG00000167774.2	-0.048137005			
ENSG00000228933.8	-0.048151257			
ENSG00000207948.3	-0.04815889			
ENSG00000223452.3	-0.048166732			
ENSG00000280969.2	-0.048171636			
ENSG00000231882.1	-0.04818145			
ENSG00000256803.1	-0.048181677			
ENSG00000258659.7	-0.048184055			
ENSG00000167094.16	-0.048199991			
ENSG00000268055.1	-0.048218363			
ENSG00000211923.1	-0.048242651			
ENSG00000255130.1	-0.048244389			
ENSG00000227118.3	-0.048245451			
ENSG00000175606.11	-0.048245574			
ENSG00000225449.3	-0.04824859			
ENSG00000207122.1	-0.048249332			
ENSG00000272473.1	-0.0482554			
ENSG00000213979.3	-0.048286968			
ENSG00000236437.1	-0.048289804			
ENSG00000188822.8	-0.048296143			
ENSG00000164841.5	-0.048303766			
ENSG00000150244.12	-0.048311963			
ENSG00000102871.16	-0.048313621			
ENSG00000229081.1	-0.048313627			
ENSG00000271369.1	-0.048315998			
ENSG00000230832.3	-0.048323437			
ENSG00000215450.2	-0.048325375			
ENSG00000266896.1	-0.048346929			
ENSG00000274749.1	-0.048349187			
ENSG00000234816.2	-0.048360818			
ENSG00000226196.1	-0.048380484			
ENSG00000259179.1	-0.048388213			
ENSG00000272721.5	-0.048390391			
ENSG00000268234.1	-0.0483919			
ENSG00000250895.1	-0.04839227			
ENSG00000237292.1	-0.048415158			
ENSG00000204188.7	-0.048420254			
ENSG00000176601.13	-0.0484231			
ENSG00000279511.1	-0.048441276			
ENSG00000204894.4	-0.048458688			
ENSG00000158427.15	-0.04846171			
ENSG00000228429.1	-0.04846737			
ENSG00000059378.13	-0.048469553			
ENSG00000250801.2	-0.04847746			
ENSG00000217159.2	-0.048500202			
ENSG00000264273.1	-0.048503554			
ENSG00000234200.2	-0.048511381			
ENSG00000284428.1	-0.048529676			
ENSG00000102076.10	-0.048538876			
ENSG00000224842.2	-0.048539101			
ENSG00000226535.1	-0.048540428			
ENSG00000238074.5	-0.048541237			
ENSG00000234477.1	-0.048544462			
ENSG00000272085.1	-0.048549398			
ENSG00000239674.2	-0.048558586			
ENSG00000230433.1	-0.048562714			
ENSG00000188582.10	-0.048564216			
ENSG00000226961.3	-0.048565211			
ENSG00000101292.8	-0.048568245			
ENSG00000241961.1	-0.048568805			
ENSG00000199961.1	-0.048569577			
ENSG00000248472.8	-0.048573735			
ENSG00000265956.1	-0.048574033			
ENSG00000287088.1	-0.048575578			
ENSG00000205628.4	-0.048580889			
ENSG00000163064.7	-0.048584162			
ENSG00000214389.2	-0.048586737			
ENSG00000130701.4	-0.04859683			
ENSG00000276471.1	-0.048606824			
ENSG00000224153.3	-0.048619457			
ENSG00000243543.9	-0.048635607			
ENSG00000250448.1	-0.048643001			
ENSG00000139182.15	-0.048652949			
ENSG00000154342.6	-0.048665098			
ENSG00000243485.5	-0.048666983			
ENSG00000165775.18	-0.048667075			
ENSG00000239486.1	-0.048668257			
ENSG00000170549.4	-0.048677502			
ENSG00000201239.1	-0.048678981			
ENSG00000257730.1	-0.048685378			
ENSG00000213739.3	-0.048688515			
ENSG00000146083.12	-0.048700069			
ENSG00000233379.2	-0.048716346			
ENSG00000257391.1	-0.048726082			
ENSG00000275287.5	-0.048734482			
ENSG00000225849.2	-0.048750499			
ENSG00000244088.1	-0.048754941			
ENSG00000234030.1	-0.048757952			
ENSG00000241945.8	-0.048767061			
ENSG00000072518.21	-0.048767842			
ENSG00000064102.15	-0.048773669			
ENSG00000276478.1	-0.048775046			
ENSG00000205763.13	-0.048776864			
ENSG00000226348.1	-0.048783041			
ENSG00000128510.12	-0.048793987			
ENSG00000269976.1	-0.048800059			
ENSG00000260274.1	-0.048800774			
ENSG00000255652.4	-0.048802811			
ENSG00000213448.3	-0.048803902			
ENSG00000214946.14	-0.048822402			
ENSG00000149582.16	-0.048830066			
ENSG00000169688.11	-0.048858573			
ENSG00000143847.15	-0.048859853			
ENSG00000149043.16	-0.048861795			
ENSG00000236888.1	-0.048869098			
ENSG00000256223.6	-0.048870374			
ENSG00000101084.18	-0.048872615			
ENSG00000255389.1	-0.048878527			
ENSG00000212587.1	-0.048895132			
ENSG00000116497.18	-0.04891076			
ENSG00000286459.1	-0.048911638			
ENSG00000212722.7	-0.048938286			
ENSG00000260493.1	-0.048958363			
ENSG00000234363.1	-0.04896261			
ENSG00000279592.1	-0.04896262			
ENSG00000243396.1	-0.048963467			
ENSG00000223455.1	-0.048970909			
ENSG00000287265.1	-0.048976217			
ENSG00000237464.1	-0.048979673			
ENSG00000102230.14	-0.048987782			
ENSG00000175482.9	-0.048989998			
ENSG00000196154.12	-0.048991785			
ENSG00000179397.18	-0.048997918			
ENSG00000185485.14	-0.049004962			
ENSG00000229303.1	-0.04900547			
ENSG00000256278.1	-0.049006843			
ENSG00000276707.1	-0.049009632			
ENSG00000234586.2	-0.049012205			
ENSG00000273484.1	-0.049018487			
ENSG00000261775.1	-0.049022072			
ENSG00000236238.2	-0.049026802			
